CustomerID,Gender,Age,Tenure,Contract,MonthlyCharges,TotalCharges,PaymentMethod,JoinDate,LastInteraction,Churn,InternetService,OnlineSecurity,TechSupport,DeviceProtection,StreamingTV,StreamingMovies,Region,IncomeGroup,FeedbackScore,ComplaintRaised
CUST4279,Other,61.0,49.0,One year,43.37,1625.66,Electronic Check,2018-08-26,2023-06-08,Yes,DSL,Yes,No,No,?,No,East,High,7,No
CUST6968,Male,57.0,34.0,Month-to-month,69.99,3023.98,Mailed Check,2021-11-05,2023-02-23,Yes,Satellite,No,Yes,No,Yes,Yes,West,Low,3,0
CUST2883,Other,22.0,25.0,Month-to-month,34.7,2364.36,Mailed Check,2019-07-08,2023-02-15,Yes,Fiber Optic,,,unknown,?,corrupt,West,High,4,No
CUST5680,Female,30.0,44.0,Two year,82.94,5543.5,Bank Transfer,2021-09-08,2023-06-26,Yes,??,N/A,No,No,No,Yes,N/A,50000,3,No
CUST6371,Other,30.0,30.0,Month-to-month,41.82,7719.95,Electronic Check,2018-02-08,2023-07-17,Yes,Satellite,Yes,maybe,No,No,Yes,South,richhh,7,1
CUST2408,Male,34.0,70.0,One year,32.36,5759.29,Electronic Check,2016-08-02,2023-10-08,Yes,??,N/A,No,No,?,No,East,richhh,3,0
CUST8895,Female,37.0,3.0,Two year,68.66,1916.06,Electronic Check,2017-11-26,2022-06-11,Yes,Satellite,,Yes,No,?,No,East,50000,7,0
CUST10266,Other,40.0,32.0,Month-to-month,60.58,1609.06,Bank Transfer,2016-09-09,2022-07-08,Yes,??,No,Yes,No,Yes,corrupt,South,richhh,99,1
,,,,,,,,,,,,,,,,,,,,
CUST1794,Female,43.0,59.0,One year,63.65,6498.78,Bank Transfer,2021-01-13,2023-12-31,No,??,No,Yes,Yes,?,Yes,N/A,richhh,1,1
,,,,,,,,,,,,,,,,,,,,
CUST4852,Male,28.0,66.0,Month-to-month,103.2,4540.25,Credit Card,2015-12-28,2022-10-19,No,DSL,N/A,maybe,unknown,No,No,West,Medium,6,No
CUST6289,Female,26.0,59.0,Month-to-month,77.25,2825.47,Credit Card,2021-09-03,2023-09-08,No,None,No,maybe,Yes,No,No,North,High,7,No
CUST1758,Other,42.0,40.0,Month-to-month,45.93,4081.22,Credit Card,2017-02-28,2022-03-05,Yes,Satellite,No,,Yes,Yes,Yes,East,High,9,Yes
,,,,,,,,,,,,,,,,,,,,
CUST4053,Male,32.0,25.0,One year,30.66,6087.88,Electronic Check,2017-08-08,2022-09-16,No,Satellite,N/A,maybe,unknown,Yes,No,South,Low,5,No
,,,,,,,,,,,,,,,,,,,,
CUST5803,Female,22.0,23.0,Month-to-month,100.05,2116.02,Mailed Check,2018-10-16,2023-04-27,Yes,??,No,maybe,unknown,No,corrupt,North,richhh,8,0
CUST2981,Female,64.0,20.0,Two year,119.24,2327.56,Electronic Check,2020-12-13,2022-09-01,No,None,,,No,?,No,East,Low,4,0
CUST6885,Female,20.0,5.0,Two year,20.15,3533.87,Mailed Check,2021-03-15,2023-03-02,No,None,N/A,No,Yes,Yes,Yes,North,Low,6,No
CUST1259,Male,21.0,26.0,One year,23.58,5755.4,Credit Card,2017-01-27,2023-04-07,No,None,Yes,Yes,No,Yes,corrupt,South,richhh,5,0
CUST8381,Male,30.0,65.0,Two year,100.04,6239.23,Credit Card,2016-08-20,2023-07-14,No,Fiber Optic,No,Yes,unknown,No,Yes,North,richhh,3,Yes
CUST2418,Other,36.0,29.0,Month-to-month,98.0,1259.61,Electronic Check,2021-11-02,2022-07-08,Yes,Fiber Optic,No,No,No,No,Yes,N/A,Low,10,0
CUST3996,Male,43.0,66.0,Two year,58.38,7591.49,Electronic Check,2018-12-22,2023-11-13,No,DSL,,,No,No,Yes,West,50000,-1,1
CUST7021,Other,18.0,33.0,Two year,22.5,4389.73,Electronic Check,2020-08-20,2022-07-30,No,DSL,No,Yes,Yes,No,Yes,North,Medium,-1,0
CUST7942,Male,25.0,10.0,One year,51.59,7362.38,Credit Card,2015-01-02,2022-01-12,No,None,,maybe,No,?,Yes,East,Low,6,1
CUST1623,Male,32.0,53.0,One year,101.08,3570.68,Mailed Check,2017-04-14,2023-07-14,Yes,None,Yes,Yes,unknown,Yes,corrupt,West,50000,4,Yes
CUST4485,Other,33.0,11.0,Two year,92.56,6068.6,Bank Transfer,2017-02-17,2022-09-29,No,??,Yes,Yes,No,?,No,North,50000,9,1
CUST5429,Male,50.0,17.0,Month-to-month,39.03,4956.14,Credit Card,2019-03-06,2022-03-17,No,Fiber Optic,N/A,maybe,No,Yes,Yes,North,50000,99,0
CUST9003,Male,59.0,0.0,One year,57.37,6704.14,Credit Card,2020-10-19,2022-02-12,No,??,N/A,,unknown,Yes,corrupt,East,Low,3,1
CUST2076,Other,58.0,16.0,Month-to-month,53.94,3538.61,Bank Transfer,2020-03-23,2022-02-24,Yes,DSL,N/A,,unknown,Yes,Yes,N/A,50000,6,1
,,,,,,,,,,,,,,,,,,,,
CUST9327,Other,52.0,71.0,Two year,69.1,5857.01,Mailed Check,2017-01-08,2023-06-11,No,Fiber Optic,Yes,No,Yes,?,corrupt,N/A,50000,-1,Yes
CUST5883,Male,22.0,26.0,Two year,59.07,6312.12,Mailed Check,2015-06-17,2022-04-26,No,None,No,Yes,No,?,Yes,North,50000,-1,1
CUST2175,Female,76.0,14.0,Month-to-month,66.72,6879.57,Credit Card,2016-07-08,2022-05-17,No,None,Yes,,unknown,Yes,No,West,Low,-1,Yes
CUST1295,Female,28.0,17.0,Month-to-month,89.55,1080.16,Electronic Check,2019-05-28,2023-07-20,No,Satellite,No,maybe,No,?,Yes,N/A,richhh,6,Yes
CUST6836,Female,38.0,38.0,Month-to-month,49.01,3089.51,Electronic Check,2017-03-09,2022-05-18,Yes,None,,Yes,unknown,?,No,South,Medium,7,No
CUST7261,Male,57.0,62.0,Month-to-month,32.01,3142.29,Mailed Check,2021-02-28,2022-12-23,Yes,None,,Yes,No,No,No,North,50000,6,No
CUST6199,Female,46.0,65.0,One year,22.14,1021.65,Electronic Check,2019-11-08,2023-02-02,No,None,Yes,,unknown,No,corrupt,East,Low,5,Yes
CUST6125,Male,23.0,65.0,Month-to-month,117.25,431.38,Bank Transfer,2018-02-21,2022-10-30,Yes,DSL,Yes,,Yes,?,Yes,N/A,50000,6,1
CUST6028,Other,48.0,3.0,One year,111.07,6699.32,Bank Transfer,2016-10-04,2023-12-10,Yes,DSL,No,,Yes,No,Yes,West,High,good,No
CUST4149,Female,26.0,17.0,One year,36.28,1832.82,Mailed Check,2015-03-17,2023-12-19,No,Fiber Optic,,,No,?,No,West,richhh,2,Yes
CUST4524,Other,72.0,28.0,One year,101.05,3380.95,Mailed Check,2019-11-26,2022-08-15,No,DSL,Yes,Yes,unknown,?,Yes,South,Low,9,Yes
CUST5787,Female,62.0,0.0,Two year,35.94,6287.12,Electronic Check,2016-09-04,2023-02-07,No,Satellite,,No,unknown,Yes,No,North,Medium,6,0
CUST10659,Female,78.0,0.0,Month-to-month,108.22,3979.46,Electronic Check,2016-10-12,2023-12-28,Yes,None,No,Yes,No,?,Yes,N/A,High,3,0
CUST4382,Male,65.0,62.0,Month-to-month,94.46,1426.86,Credit Card,2020-10-14,2023-10-27,No,DSL,Yes,maybe,No,?,corrupt,West,richhh,2,0
CUST5148,Female,49.0,12.0,Month-to-month,23.99,5640.8,Bank Transfer,2021-10-02,2023-02-06,No,DSL,Yes,,No,Yes,No,N/A,Medium,99,0
CUST9763,Female,27.0,50.0,One year,58.27,3585.93,Bank Transfer,2018-05-23,2023-02-18,No,DSL,N/A,Yes,unknown,?,No,South,High,6,1
CUST5696,Male,65.0,52.0,One year,115.29,419.87,Electronic Check,2019-11-24,2023-03-05,Yes,None,,,unknown,Yes,corrupt,West,richhh,-1,No
CUST6983,Other,35.0,2.0,One year,66.3,4480.74,Mailed Check,2017-08-20,2023-07-18,Yes,Fiber Optic,Yes,,No,No,corrupt,South,richhh,1,1
CUST2578,Male,66.0,37.0,Month-to-month,63.96,3115.49,Electronic Check,2017-04-19,2022-03-06,No,Fiber Optic,N/A,Yes,Yes,Yes,Yes,West,Low,1,1
CUST3178,Other,71.0,46.0,Two year,104.53,7583.65,Electronic Check,2020-02-06,2022-03-22,No,DSL,,No,No,Yes,corrupt,South,Low,2,Yes
CUST10500,Male,62.0,68.0,Month-to-month,95.67,189.05,Mailed Check,2016-05-24,2023-09-21,No,??,Yes,No,Yes,?,No,N/A,richhh,3,Yes
CUST8615,Female,23.0,52.0,Two year,69.33,7637.13,Electronic Check,2015-11-08,2023-09-04,No,DSL,No,Yes,unknown,?,Yes,West,50000,good,Yes
,,,,,,,,,,,,,,,,,,,,
CUST7646,Female,64.0,69.0,Month-to-month,92.68,7413.18,Electronic Check,2016-07-11,2022-02-14,No,Fiber Optic,,Yes,Yes,No,Yes,East,High,3,0
CUST9863,Female,72.0,29.0,Two year,80.54,7914.77,Mailed Check,2019-12-05,2022-05-17,No,None,N/A,Yes,Yes,No,Yes,West,Low,10,Yes
CUST2964,Male,34.0,63.0,Month-to-month,45.77,5915.42,Mailed Check,2018-01-11,2023-08-21,Yes,None,N/A,,No,Yes,No,North,Medium,good,Yes
CUST6064,Other,73.0,30.0,Month-to-month,44.01,7832.0,Credit Card,2015-03-06,2022-03-19,No,Satellite,N/A,maybe,unknown,No,corrupt,West,Low,99,1
CUST6500,Other,70.0,15.0,Two year,81.13,1637.73,Electronic Check,2019-05-01,2022-12-13,No,DSL,,,unknown,No,No,North,Low,-1,Yes
CUST9034,Male,79.0,6.0,Two year,45.72,7417.66,Mailed Check,2021-03-25,2022-05-02,No,Satellite,Yes,maybe,Yes,?,Yes,East,Low,9,1
CUST3328,Other,62.0,41.0,Month-to-month,38.52,5877.79,Bank Transfer,2018-01-03,2023-10-30,No,??,,No,unknown,?,No,South,50000,7,0
CUST9289,Female,50.0,59.0,Two year,88.77,861.06,Bank Transfer,2020-04-20,2023-04-12,No,DSL,No,Yes,Yes,No,No,North,50000,99,1
CUST5633,Male,35.0,7.0,One year,31.21,4461.86,Mailed Check,2015-05-20,2023-04-16,Yes,Satellite,Yes,maybe,No,No,No,East,richhh,10,0
CUST4257,Other,64.0,0.0,One year,94.34,3362.35,Bank Transfer,2018-10-01,2022-05-26,No,None,N/A,maybe,No,No,No,South,50000,-1,Yes
CUST6868,Female,64.0,44.0,Month-to-month,43.59,1263.19,Credit Card,2018-07-18,2022-10-13,No,??,No,maybe,Yes,?,corrupt,N/A,50000,4,Yes
CUST5667,Male,52.0,3.0,Two year,105.51,3308.85,Electronic Check,2017-04-03,2023-04-15,No,None,No,,Yes,?,corrupt,North,High,good,1
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CUST8782,Other,26.0,27.0,Month-to-month,92.12,1431.1,Credit Card,2018-03-24,2022-03-22,Yes,Satellite,N/A,maybe,unknown,Yes,No,South,Low,8,0
CUST6747,Male,34.0,26.0,One year,68.38,1552.0,Electronic Check,2018-02-25,2023-04-11,Yes,None,N/A,Yes,Yes,?,No,South,High,1,0
CUST9775,Other,64.0,19.0,Month-to-month,21.26,6774.3,Mailed Check,2019-05-26,2023-09-02,No,None,N/A,No,unknown,Yes,No,North,High,9,0
,,,,,,,,,,,,,,,,,,,,
CUST6070,Other,22.0,52.0,Month-to-month,89.06,580.42,Credit Card,2015-03-06,2023-09-27,Yes,Fiber Optic,Yes,maybe,unknown,No,Yes,North,High,3,Yes
CUST1487,Male,47.0,59.0,Month-to-month,90.07,2882.74,Credit Card,2015-01-16,2022-10-08,Yes,None,No,maybe,No,No,No,West,Medium,4,0
CUST7608,Other,22.0,37.0,Month-to-month,99.43,589.75,Bank Transfer,2018-06-01,2023-05-30,No,Satellite,N/A,No,Yes,No,Yes,East,richhh,9,Yes
CUST6559,Male,69.0,2.0,Month-to-month,114.56,5428.45,Electronic Check,2021-01-02,2022-12-24,Yes,None,,Yes,Yes,Yes,Yes,N/A,50000,7,1
CUST9962,Other,72.0,52.0,Two year,102.9,1945.55,Electronic Check,2019-09-11,2022-06-28,No,??,Yes,,unknown,?,Yes,N/A,50000,3,Yes
CUST7223,Female,50.0,14.0,One year,113.49,6853.4,Bank Transfer,2020-01-17,2022-09-22,No,Satellite,,maybe,Yes,?,corrupt,N/A,Medium,3,1
CUST10182,Other,36.0,63.0,Two year,76.04,2657.41,Electronic Check,2017-04-18,2022-06-11,Yes,DSL,N/A,maybe,Yes,?,Yes,West,Medium,4,0
CUST8334,Other,31.0,4.0,Month-to-month,99.33,5557.99,Electronic Check,2016-01-28,2022-09-16,Yes,DSL,N/A,Yes,unknown,?,corrupt,West,50000,1,Yes
CUST1673,Female,35.0,13.0,Two year,74.4,7397.29,Mailed Check,2016-04-23,2022-12-02,Yes,Fiber Optic,,No,Yes,Yes,corrupt,South,50000,7,Yes
CUST3133,Male,78.0,70.0,Two year,52.92,6588.61,Bank Transfer,2019-07-12,2022-07-05,No,None,Yes,,No,No,Yes,West,50000,4,No
CUST4281,Other,44.0,71.0,Two year,101.85,4763.97,Electronic Check,2015-01-18,2023-08-24,Yes,None,,maybe,No,?,corrupt,East,Low,99,No
,,,,,,,,,,,,,,,,,,,,
CUST8937,Male,57.0,39.0,Month-to-month,75.7,4437.89,Electronic Check,2020-05-17,2022-09-30,No,Satellite,,,Yes,?,corrupt,West,Medium,2,0
CUST2402,Female,25.0,33.0,Month-to-month,86.68,3608.65,Credit Card,2020-04-09,2023-07-25,No,Satellite,Yes,,No,Yes,corrupt,West,richhh,3,No
CUST3960,Female,23.0,42.0,Month-to-month,30.58,749.6,Mailed Check,2021-12-20,2023-03-19,Yes,Satellite,N/A,maybe,Yes,Yes,corrupt,North,Low,9,Yes
CUST10851,Other,38.0,30.0,Month-to-month,55.11,7708.46,Bank Transfer,2021-06-27,2022-03-05,No,None,,maybe,Yes,Yes,No,East,Medium,99,No
CUST9426,Female,54.0,59.0,Month-to-month,30.11,1795.18,Bank Transfer,2015-10-15,2022-12-20,No,DSL,Yes,maybe,unknown,No,corrupt,West,Medium,9,1
CUST3275,Female,49.0,9.0,Two year,50.55,5726.52,Electronic Check,2018-09-12,2023-12-09,Yes,??,Yes,,No,?,No,West,Medium,7,0
CUST1311,Other,67.0,16.0,One year,48.74,6666.13,Credit Card,2016-06-09,2023-03-13,No,DSL,N/A,No,Yes,Yes,Yes,North,High,2,No
CUST2156,Other,54.0,53.0,Month-to-month,102.68,7694.24,Bank Transfer,2015-05-26,2022-07-07,No,None,N/A,Yes,Yes,No,corrupt,South,Low,8,1
CUST10120,Female,25.0,60.0,One year,61.47,4991.46,Mailed Check,2019-03-23,2022-03-31,No,Satellite,,maybe,unknown,No,corrupt,South,50000,-1,0
CUST5229,Other,79.0,63.0,Month-to-month,39.65,6380.79,Bank Transfer,2020-02-15,2023-02-01,No,??,Yes,,No,Yes,Yes,N/A,High,good,1
CUST7243,Male,74.0,9.0,One year,52.72,6706.56,Mailed Check,2021-10-20,2023-03-12,No,Satellite,Yes,No,Yes,Yes,corrupt,N/A,Low,6,1
CUST4353,Other,68.0,38.0,One year,111.23,7325.87,Mailed Check,2015-12-12,2022-01-01,No,DSL,N/A,maybe,unknown,?,No,West,Medium,8,Yes
,,,,,,,,,,,,,,,,,,,,
CUST4869,Other,24.0,23.0,Two year,79.5,2212.95,Mailed Check,2021-07-17,2023-01-01,No,DSL,,maybe,unknown,No,corrupt,South,50000,9,No
CUST4274,Female,38.0,4.0,Two year,95.47,5960.66,Electronic Check,2015-10-01,2022-04-08,Yes,None,No,Yes,unknown,Yes,Yes,West,50000,99,No
CUST2277,Other,67.0,37.0,One year,50.74,183.55,Credit Card,2017-03-02,2022-06-29,Yes,None,No,No,Yes,No,Yes,N/A,Low,-1,Yes
CUST7301,Female,31.0,0.0,Two year,42.51,24.89,Electronic Check,2019-11-12,2022-09-19,Yes,Fiber Optic,,,No,Yes,Yes,N/A,High,good,No
,,,,,,,,,,,,,,,,,,,,
CUST3423,Male,26.0,52.0,One year,84.67,1155.81,Electronic Check,2020-02-09,2022-04-01,Yes,??,No,No,Yes,?,corrupt,East,50000,7,0
CUST1373,Female,35.0,65.0,Month-to-month,24.34,1933.95,Credit Card,2019-01-29,2023-01-05,No,None,No,Yes,No,?,No,East,High,1,Yes
CUST5180,Female,57.0,8.0,Month-to-month,71.09,4414.84,Mailed Check,2021-04-21,2022-03-06,No,??,,Yes,Yes,No,No,South,richhh,-1,1
CUST4023,Other,51.0,56.0,One year,51.13,3982.6,Mailed Check,2020-06-06,2023-12-31,No,Satellite,No,,No,Yes,No,East,High,99,0
CUST5772,Male,41.0,54.0,Month-to-month,61.18,7075.48,Bank Transfer,2019-08-04,2022-06-22,No,DSL,N/A,No,Yes,Yes,No,East,High,good,0
CUST10794,Female,40.0,32.0,Month-to-month,101.64,92.46,Electronic Check,2017-11-12,2023-11-28,No,None,Yes,No,Yes,?,corrupt,West,50000,8,1
CUST5553,Female,66.0,16.0,Two year,74.15,2903.26,Credit Card,2016-04-13,2022-07-07,No,DSL,No,Yes,Yes,No,corrupt,West,Medium,7,No
CUST9988,Male,39.0,65.0,Month-to-month,44.82,1058.95,Bank Transfer,2020-02-18,2022-04-07,No,None,N/A,maybe,unknown,No,Yes,West,High,10,1
CUST4151,Other,65.0,61.0,One year,70.22,6554.64,Credit Card,2015-03-15,2023-03-20,No,DSL,No,No,No,No,Yes,South,richhh,2,1
CUST6802,Female,61.0,15.0,One year,50.51,6596.83,Electronic Check,2017-04-23,2023-12-25,No,Satellite,N/A,maybe,Yes,?,Yes,South,Low,3,No
CUST10529,Other,61.0,1.0,One year,36.16,1685.27,Credit Card,2020-04-05,2022-05-31,No,Satellite,No,No,No,Yes,corrupt,South,50000,3,No
CUST9710,Male,66.0,46.0,Month-to-month,50.28,4517.58,Bank Transfer,2017-07-04,2023-12-28,Yes,None,Yes,Yes,No,?,corrupt,East,Medium,1,No
CUST7227,Other,43.0,34.0,Two year,60.18,7639.55,Mailed Check,2021-01-14,2023-09-29,Yes,None,N/A,Yes,unknown,No,Yes,West,richhh,6,No
CUST4661,Other,51.0,32.0,Month-to-month,35.17,6831.56,Electronic Check,2018-08-05,2023-12-17,No,??,Yes,maybe,No,No,No,N/A,High,8,Yes
CUST8841,Male,73.0,46.0,One year,84.0,4316.77,Bank Transfer,2015-10-04,2022-08-03,Yes,Satellite,,No,unknown,Yes,Yes,South,High,4,Yes
CUST8613,Female,61.0,48.0,Two year,100.17,6427.28,Credit Card,2015-07-08,2022-01-23,Yes,DSL,No,,No,?,No,West,Low,5,Yes
CUST3109,Male,70.0,27.0,One year,110.79,198.46,Electronic Check,2015-09-11,2022-04-29,No,DSL,,maybe,No,No,corrupt,North,Medium,good,1
CUST4942,Male,71.0,20.0,Two year,73.78,6309.46,Bank Transfer,2020-11-02,2022-11-23,Yes,Satellite,No,No,No,?,Yes,North,50000,99,0
,,,,,,,,,,,,,,,,,,,,
CUST6065,Other,33.0,16.0,Two year,71.65,1357.81,Mailed Check,2020-12-14,2023-03-26,No,DSL,No,,Yes,?,No,North,High,-1,No
,,,,,,,,,,,,,,,,,,,,
CUST3574,Female,24.0,16.0,Two year,37.07,2520.73,Bank Transfer,2018-05-29,2022-12-03,No,DSL,N/A,,Yes,Yes,Yes,N/A,Medium,7,1
,,,,,,,,,,,,,,,,,,,,
CUST8814,Male,30.0,49.0,One year,91.86,254.65,Credit Card,2018-11-25,2022-04-17,No,Satellite,N/A,maybe,Yes,?,corrupt,North,High,8,Yes
CUST8535,Other,34.0,51.0,Month-to-month,102.54,6419.93,Credit Card,2019-10-23,2023-01-01,No,None,No,Yes,Yes,Yes,Yes,South,Medium,99,0
CUST3406,Other,54.0,64.0,One year,80.12,4195.58,Credit Card,2017-03-30,2023-06-08,No,Satellite,N/A,No,Yes,Yes,Yes,South,High,9,No
CUST9972,Male,68.0,7.0,Month-to-month,86.87,3794.77,Bank Transfer,2021-12-05,2023-02-10,No,??,N/A,No,No,No,No,N/A,Low,99,0
CUST3316,Male,30.0,63.0,One year,48.07,955.79,Credit Card,2015-06-12,2022-05-15,No,Fiber Optic,N/A,Yes,No,No,corrupt,West,High,7,Yes
CUST4785,Male,25.0,37.0,Two year,57.67,3831.49,Bank Transfer,2019-12-13,2023-05-23,Yes,??,,maybe,Yes,Yes,No,N/A,High,good,0
CUST9099,Male,70.0,12.0,Month-to-month,62.0,3431.0,Electronic Check,2021-06-14,2022-03-09,No,DSL,Yes,No,No,Yes,No,North,50000,4,Yes
CUST7365,Male,40.0,18.0,One year,71.44,6409.64,Electronic Check,2016-05-19,2022-06-09,No,??,No,,No,Yes,No,East,50000,4,No
CUST7328,Male,51.0,59.0,Two year,37.06,2405.78,Electronic Check,2020-02-13,2023-10-09,No,??,,Yes,unknown,No,corrupt,North,richhh,1,Yes
CUST1733,Female,60.0,37.0,Month-to-month,21.02,4143.15,Mailed Check,2015-11-30,2023-05-13,No,??,Yes,,Yes,Yes,corrupt,South,Medium,99,Yes
,,,,,,,,,,,,,,,,,,,,
CUST9748,Female,55.0,7.0,One year,83.2,4769.0,Bank Transfer,2017-09-29,2023-11-23,Yes,None,,maybe,unknown,?,corrupt,N/A,High,99,No
CUST3926,Female,60.0,19.0,One year,21.97,7385.83,Mailed Check,2016-06-27,2022-05-31,No,DSL,Yes,,Yes,No,Yes,N/A,Low,2,1
CUST7350,Male,45.0,54.0,One year,95.01,5414.19,Electronic Check,2015-11-09,2023-09-03,No,??,N/A,maybe,No,Yes,Yes,East,50000,-1,1
CUST10973,Male,64.0,21.0,One year,116.73,3773.96,Credit Card,2016-04-18,2023-10-22,Yes,DSL,Yes,maybe,Yes,Yes,corrupt,South,High,8,1
CUST5060,Female,74.0,28.0,One year,38.49,3521.56,Mailed Check,2019-05-25,2023-01-01,No,None,N/A,,Yes,?,Yes,West,Low,4,0
CUST4647,Male,52.0,64.0,Month-to-month,102.92,791.65,Mailed Check,2015-12-19,2022-12-24,Yes,None,Yes,maybe,No,Yes,No,East,richhh,10,Yes
CUST4467,Other,79.0,9.0,One year,47.8,497.57,Electronic Check,2020-11-23,2023-06-03,Yes,Satellite,No,No,No,?,No,N/A,Medium,4,0
CUST3737,Female,21.0,44.0,Two year,111.49,2416.21,Mailed Check,2018-11-16,2023-08-22,No,None,,Yes,Yes,Yes,No,N/A,Low,10,No
CUST10098,Other,47.0,58.0,One year,67.77,2215.8,Bank Transfer,2016-02-17,2022-11-17,Yes,Satellite,,maybe,unknown,No,No,N/A,Low,good,1
CUST10263,Female,77.0,16.0,Month-to-month,66.58,3765.59,Credit Card,2017-10-28,2023-05-05,No,Fiber Optic,,maybe,Yes,Yes,Yes,West,High,6,1
CUST10256,Male,21.0,8.0,One year,112.07,184.67,Bank Transfer,2020-01-13,2023-09-08,Yes,DSL,N/A,Yes,unknown,No,No,North,Medium,9,No
CUST3554,Male,61.0,28.0,Month-to-month,21.53,6443.37,Electronic Check,2018-11-18,2023-05-26,No,??,No,maybe,No,No,Yes,North,richhh,7,Yes
CUST6716,Female,29.0,1.0,Two year,53.51,6625.28,Credit Card,2016-12-06,2022-01-14,Yes,Fiber Optic,,maybe,Yes,Yes,Yes,South,High,2,1
CUST1932,Other,43.0,2.0,Two year,119.32,5970.42,Mailed Check,2015-10-13,2022-04-08,No,??,,Yes,Yes,No,Yes,West,Low,7,No
CUST6144,Other,19.0,15.0,One year,98.1,7609.88,Bank Transfer,2020-09-06,2023-01-17,Yes,??,Yes,maybe,No,No,corrupt,West,50000,3,1
CUST2501,Other,45.0,13.0,One year,102.52,4056.25,Bank Transfer,2017-02-12,2022-06-24,Yes,DSL,,Yes,No,?,Yes,South,50000,10,0
CUST2183,Female,38.0,57.0,One year,94.1,5821.78,Credit Card,2016-01-18,2023-07-10,No,None,Yes,maybe,No,?,corrupt,South,50000,4,No
CUST9087,Female,75.0,61.0,Month-to-month,111.66,7241.35,Credit Card,2017-10-03,2022-01-06,No,Fiber Optic,Yes,No,No,No,Yes,East,High,1,0
CUST2864,Other,70.0,7.0,Two year,33.01,5971.82,Credit Card,2016-09-19,2022-05-19,Yes,??,No,No,No,No,Yes,North,Medium,1,No
CUST6244,Female,75.0,31.0,One year,81.2,7802.19,Bank Transfer,2016-02-13,2023-10-22,No,DSL,Yes,Yes,Yes,No,No,West,50000,1,0
,,,,,,,,,,,,,,,,,,,,
CUST2355,Female,70.0,65.0,Month-to-month,116.87,6966.03,Bank Transfer,2017-02-06,2022-12-01,No,Satellite,No,,Yes,No,corrupt,N/A,richhh,10,No
CUST4315,Other,41.0,31.0,One year,52.74,7589.16,Credit Card,2015-11-09,2023-09-25,Yes,DSL,No,maybe,unknown,?,No,West,High,3,Yes
CUST6034,Female,31.0,35.0,Two year,28.15,3913.57,Electronic Check,2016-03-21,2022-08-29,No,Satellite,No,maybe,unknown,?,corrupt,East,Low,5,1
CUST5509,Female,45.0,23.0,Month-to-month,102.35,2033.35,Bank Transfer,2019-07-04,2022-08-02,No,None,No,,unknown,Yes,corrupt,East,50000,-1,No
CUST2199,Male,44.0,50.0,Two year,58.85,2535.59,Electronic Check,2018-12-10,2023-07-17,No,None,,,unknown,Yes,corrupt,N/A,High,3,Yes
CUST9057,Male,33.0,31.0,Month-to-month,109.36,3323.64,Bank Transfer,2016-06-27,2023-07-15,Yes,Fiber Optic,No,Yes,Yes,Yes,No,North,Low,10,1
CUST7959,Other,61.0,6.0,Two year,64.76,7797.99,Bank Transfer,2017-12-30,2023-01-02,No,??,,,No,Yes,corrupt,North,50000,99,0
CUST5417,Female,56.0,55.0,One year,37.66,1046.51,Credit Card,2017-08-05,2022-02-23,Yes,Fiber Optic,,No,unknown,No,No,North,Low,10,No
CUST9191,Male,52.0,69.0,Month-to-month,46.96,5646.21,Bank Transfer,2021-12-15,2023-09-10,Yes,None,N/A,No,Yes,?,Yes,North,50000,1,No
CUST1293,Male,30.0,65.0,Month-to-month,29.35,6655.36,Credit Card,2021-09-22,2022-11-08,Yes,??,Yes,Yes,No,No,No,N/A,richhh,3,1
CUST10023,Male,63.0,63.0,One year,22.38,3466.51,Mailed Check,2015-01-29,2023-12-19,No,Fiber Optic,No,maybe,unknown,?,Yes,West,Low,6,1
CUST10926,Other,59.0,19.0,Two year,118.99,2939.55,Mailed Check,2021-10-12,2023-03-29,No,None,Yes,,Yes,No,corrupt,N/A,High,9,Yes
CUST9399,Female,47.0,57.0,Two year,32.53,7561.83,Bank Transfer,2018-11-11,2022-11-22,No,Satellite,,maybe,No,Yes,corrupt,South,richhh,9,Yes
CUST1318,Female,37.0,45.0,Two year,34.24,1960.78,Bank Transfer,2015-10-30,2022-12-21,Yes,Fiber Optic,,Yes,Yes,No,corrupt,South,50000,7,1
CUST2599,Male,33.0,2.0,Two year,23.25,3415.3,Bank Transfer,2016-05-14,2023-03-01,No,Fiber Optic,,,No,Yes,corrupt,South,High,4,0
CUST2794,Male,79.0,14.0,Month-to-month,80.71,4240.47,Bank Transfer,2018-02-04,2022-09-11,Yes,Satellite,Yes,maybe,Yes,No,corrupt,South,Low,9,0
CUST4012,Female,50.0,8.0,Month-to-month,46.56,4932.17,Electronic Check,2015-07-30,2023-04-16,No,??,No,No,unknown,No,Yes,West,High,99,Yes
CUST9672,Male,70.0,20.0,Two year,96.19,7867.16,Mailed Check,2019-01-12,2023-02-11,Yes,None,No,,Yes,Yes,No,North,richhh,good,No
CUST1563,Other,79.0,18.0,One year,63.88,713.38,Credit Card,2018-12-20,2022-12-25,No,None,N/A,No,Yes,No,No,North,Low,9,Yes
CUST5539,Male,70.0,25.0,Month-to-month,116.94,440.47,Bank Transfer,2017-06-16,2023-12-07,No,DSL,No,maybe,No,No,corrupt,South,Low,1,1
